"",".id","OTU","log2FoldChange","p","padj","Kingdom","Phyla","Class","Order","Family","Genus","Species","Strain","density_min","density_max","sparsity_threshold","sparsity_apply","l2fc_threshold"
"1","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","529768d439b63fc1fd2991f7c6ea2071",-0.781743772548446,0.971000292580375,1,"Bacteria","","","","","","","529768d439b63fc1fd2991f7c6ea2071",1.768,1.785,0.3,"all",0.25
"2","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","aca28e4f440b01d56bc951ba98270a87",-0.00127757011926922,0.526308217048174,1,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","","aca28e4f440b01d56bc951ba98270a87",1.768,1.785,0.3,"all",0.25
"3","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","36dae39c87c9e05e2a808f08e5b671ce",-2.38543438259724,0.790587000696599,1,"Bacteria","Planctomycetes","vadinHA49","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium","36dae39c87c9e05e2a808f08e5b671ce",1.768,1.785,0.3,"all",0.25
"4","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","0893f5bbbc8d21217aa590338706fe49",-0.824484228558831,0.679136541683315,1,"Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","0893f5bbbc8d21217aa590338706fe49",1.768,1.785,0.3,"all",0.25
"5","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","1c2b8892a0d7f828d72808cd01cfd199",0.290294035508134,0.476059343409022,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","","1c2b8892a0d7f828d72808cd01cfd199",1.768,1.785,0.3,"all",0.25
"6","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","1583d8af9fd9cb078f88c0e1a8b8a888",0.541769005069874,0.0788005142154695,0.506574734242304,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Ancylobacter","Ambiguous_taxa","1583d8af9fd9cb078f88c0e1a8b8a888",1.768,1.785,0.3,"all",0.25
"7","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","39986346b95627054f6d759b856ea132",0.718632023688528,0.441868670741986,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","39986346b95627054f6d759b856ea132",1.768,1.785,0.3,"all",0.25
"8","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","2461a8cf82261ae32270bfb8a9e60b2e",0.808057332958696,0.43264893098688,1,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","","","","2461a8cf82261ae32270bfb8a9e60b2e",1.768,1.785,0.3,"all",0.25
"9","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","b75e2ef0e905fa22619b60098e918ee3",0.625509371209586,0.403262020374726,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","b75e2ef0e905fa22619b60098e918ee3",1.768,1.785,0.3,"all",0.25
"10","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","936f76885e2ff79dde9adf042e7d4617",1.11742621366527,0.248920417984761,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","936f76885e2ff79dde9adf042e7d4617",1.768,1.785,0.3,"all",0.25
"11","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","d94c20c00db235bb6fccc68f06f100c7",2.27512851927593,0.0502150310778341,0.376612733083756,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d94c20c00db235bb6fccc68f06f100c7",1.768,1.785,0.3,"all",0.25
"12","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","740d9b2ea5713119fec5849936b9128b",-0.00612571821503138,0.82523118750286,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Ferrovibrio","Ambiguous_taxa","740d9b2ea5713119fec5849936b9128b",1.768,1.785,0.3,"all",0.25
"13","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","ca2b23c1b70c9034ea6412255f88eb7f",-1.22910346623522,0.984119814174185,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax","Ambiguous_taxa","ca2b23c1b70c9034ea6412255f88eb7f",1.768,1.785,0.3,"all",0.25
"14","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","3eef12286c142030d497dc480cc49332",1.64162540765047,0.283427096600474,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","","3eef12286c142030d497dc480cc49332",1.768,1.785,0.3,"all",0.25
"15","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","63413adbe8227f80412e824dffac1f5a",-0.402031425761061,0.997895123942231,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured bacterium","uncultured bacterium","63413adbe8227f80412e824dffac1f5a",1.768,1.785,0.3,"all",0.25
"16","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","e61c5d15739059361f8ac80a09a88441",-0.195457342367005,0.54618649634176,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga","uncultured Bacteroidetes bacterium","e61c5d15739059361f8ac80a09a88441",1.768,1.785,0.3,"all",0.25
"17","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","21bdb6c8cb7ed339792d39838ea86d08",3.47288451916769,0.206147524071341,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured bacterium","21bdb6c8cb7ed339792d39838ea86d08",1.768,1.785,0.3,"all",0.25
"18","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","83c246c4ed456dea2a15d054f16009b3",2.22637316483125,7.73847373277436e-16,1.02641318488177e-13,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","83c246c4ed456dea2a15d054f16009b3",1.768,1.785,0.3,"all",0.25
"19","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","07eb166d091e1aebe641105881f4f2d3",0.168856346856831,0.634611472413106,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea","","07eb166d091e1aebe641105881f4f2d3",1.768,1.785,0.3,"all",0.25
"20","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","7af6ae689696e9ea838fbb88ee9afb78",2.28218614238643,0.122535070901191,0.735210425407148,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Dechloromonas","","7af6ae689696e9ea838fbb88ee9afb78",1.768,1.785,0.3,"all",0.25
"21","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","e416d0916760d2fc17b616e2ac3ad855",0.781234008307897,0.029232547381258,0.244737605982625,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera","","e416d0916760d2fc17b616e2ac3ad855",1.768,1.785,0.3,"all",0.25
"22","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","1e104b993416995498346089f57fd3bf",-0.294754029520328,0.966615227427184,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus","","1e104b993416995498346089f57fd3bf",1.768,1.785,0.3,"all",0.25
"23","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","137dc661fa672b506fd805198510edf9",-0.738911179722828,0.999309610118358,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ampullimonas","Ambiguous_taxa","137dc661fa672b506fd805198510edf9",1.768,1.785,0.3,"all",0.25
"24","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","87a918f2af94ff451dd1f9ada0c46ecb",-0.506322885413344,0.604709048722653,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","","87a918f2af94ff451dd1f9ada0c46ecb",1.768,1.785,0.3,"all",0.25
"25","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","aee83626bf99f96165a5c90cc9511595",-0.420772756214212,0.588226040074039,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","aee83626bf99f96165a5c90cc9511595",1.768,1.785,0.3,"all",0.25
"26","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","9c54c522a386d5ed75686001dae803d9",-0.451942155173185,0.997328033220371,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","9c54c522a386d5ed75686001dae803d9",1.768,1.785,0.3,"all",0.25
"27","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","c1d9eada909d2d5dbe078f25f1038508",-2.02813338352073,0.941013248436212,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","","c1d9eada909d2d5dbe078f25f1038508",1.768,1.785,0.3,"all",0.25
"28","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","7ebbb1e6f79a2910951c191a4bf1df66",-0.178645318036999,0.92455199021974,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","","7ebbb1e6f79a2910951c191a4bf1df66",1.768,1.785,0.3,"all",0.25
"29","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","29b2870e522fa2d0b60ae25278a57c5b",-1.09683028256178,0.984384874677002,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","","","","29b2870e522fa2d0b60ae25278a57c5b",1.768,1.785,0.3,"all",0.25
"30","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","65a75a16ddf0882daec9e72eea3aa180",0.57788670170939,0.342837163212588,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","","65a75a16ddf0882daec9e72eea3aa180",1.768,1.785,0.3,"all",0.25
"31","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","0ae5531a9802e71139c959faebdde10c",-1.02099403883731,0.995836917714292,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","0ae5531a9802e71139c959faebdde10c",1.768,1.785,0.3,"all",0.25
"32","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","29f3083d2d8f993bec5a67e7af219321",-0.702687970124341,0.708274515425927,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","","29f3083d2d8f993bec5a67e7af219321",1.768,1.785,0.3,"all",0.25
"33","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","5c21f017407dbb74aea300b42e85dd30",0.603986381235681,0.463208457877875,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","uncultured Verrucomicrobia bacterium","5c21f017407dbb74aea300b42e85dd30",1.768,1.785,0.3,"all",0.25
"34","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","285bfcf58e6f5f2669ba8a2efb4ed898",4.04475825053078,0.167935037147796,0.944634583956352,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","uncultured bacterium","285bfcf58e6f5f2669ba8a2efb4ed898",1.768,1.785,0.3,"all",0.25
"35","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","8f813280e8cc1c972cdf97b409fa6840",5.08101650711062,0.0902408665757821,0.56011572357382,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","","8f813280e8cc1c972cdf97b409fa6840",1.768,1.785,0.3,"all",0.25
"36","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","520c7e89d0c7c72e7d85eed29aaedb70",-0.561040738893487,0.98006860992512,1,"Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","520c7e89d0c7c72e7d85eed29aaedb70",1.775,1.795,0.3,"all",0.25
"37","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","6650e53404090b74619be81139104295",-2.92293475938788,0.8129898732895,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","Ambiguous_taxa","6650e53404090b74619be81139104295",1.775,1.795,0.3,"all",0.25
"38","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","98f53519513214e968c569829a1471bb",0.824922611475494,0.230314513691554,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","98f53519513214e968c569829a1471bb",1.775,1.795,0.3,"all",0.25
"39","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","d5c62883f6e56836e55aefb9a15623a5",0.259998629462899,0.469726704945845,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae","Elstera","Ambiguous_taxa","d5c62883f6e56836e55aefb9a15623a5",1.775,1.795,0.3,"all",0.25
"40","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","8215c539c392e8fc631e1d5cddeac7da",-2.08282905971517,0.994464077025412,1,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome","8215c539c392e8fc631e1d5cddeac7da",1.775,1.795,0.3,"all",0.25
"41","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","8b1b6b50ee8e9d52ac980948823b441f",0.563112426732547,0.240961920275448,1,"Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium","8b1b6b50ee8e9d52ac980948823b441f",1.775,1.795,0.3,"all",0.25
"42","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","b396df71ff4bad780a6862032851bce5",1.95585918357346,0.0135313647631573,0.128191876703596,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured bacterium","b396df71ff4bad780a6862032851bce5",1.775,1.795,0.3,"all",0.25
"43","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","79dd8858e8f7f68455b807ef496bbc24",-5.74701224184189,0.999663748823758,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Aquaspirillaceae","Rivicola","Ambiguous_taxa","79dd8858e8f7f68455b807ef496bbc24",1.775,1.795,0.3,"all",0.25
"44","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","27af011f1ebcc0867bb168193e6a9d27",1.16867244096497,0.35742632633845,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","27af011f1ebcc0867bb168193e6a9d27",1.775,1.795,0.3,"all",0.25
"45","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","af27577de5edb10c09f7fc19b9ca45ca",-0.189068464809,0.553622986333638,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","","af27577de5edb10c09f7fc19b9ca45ca",1.778,1.801,0.3,"all",0.25
"46","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","3fa2974b1f70109275811beb1ae321c9",1.94495349427446,5.74818164214757e-09,2.29927265685903e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudoxanthobacter","Ambiguous_taxa","3fa2974b1f70109275811beb1ae321c9",1.778,1.801,0.3,"all",0.25
"47","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","cf3381318906e1e08f58bca905636dc0",1.1306631118636,5.13668841683198e-12,3.08201305009919e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","cf3381318906e1e08f58bca905636dc0",1.778,1.801,0.3,"all",0.25
"48","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","3e5cc4006667756b128e551a166d5861",1.2670155276716,0.0155177780429949,0.139660002386955,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oceanobacter","","3e5cc4006667756b128e551a166d5861",1.778,1.801,0.3,"all",0.25
"49","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","a7d9ac24cf597a17e98e400931d90089",-1.99707625838916,0.967613783346423,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","","a7d9ac24cf597a17e98e400931d90089",1.778,1.801,0.3,"all",0.25
"50","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","d295b9a63b6148b9f4663819da1c914b",-1.91663737273284,0.999999999089066,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter","","d295b9a63b6148b9f4663819da1c914b",1.778,1.801,0.3,"all",0.25
"51","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","d2af52fc6f48ab4d05c96dad9527d8a2",1.49788932423154,0.00732705030734957,0.0753639460184528,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","","","d2af52fc6f48ab4d05c96dad9527d8a2",1.785,1.807,0.3,"all",0.25
"52","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","1083eb67a7140dca982f34e3968117a3",0.947563589677972,0.238862887223336,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","1083eb67a7140dca982f34e3968117a3",1.785,1.807,0.3,"all",0.25
"53","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","a6db2d87f1e7a32216e5041a1920f12e",2.06062067076945,7.76225189022716e-09,2.79441068048178e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","Nannocystis sp.","a6db2d87f1e7a32216e5041a1920f12e",1.785,1.807,0.3,"all",0.25
"54","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","5aad5881139a653bc5964f1d88d7aaee",1.37781727144311,0.295655308266888,1,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","Dyadobacter sp.","5aad5881139a653bc5964f1d88d7aaee",1.785,1.807,0.3,"all",0.25
"55","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","efbe1f58b1e2984ddc53a64f047d94ff",2.50856386587663,6.77246737536698e-13,4.87617651026422e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium","","efbe1f58b1e2984ddc53a64f047d94ff",1.785,1.807,0.3,"all",0.25
"56","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","c1aff5b39b852ad01c74231c921af653",-4.31962303056327,0.999883855394212,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","","","c1aff5b39b852ad01c74231c921af653",1.785,1.807,0.3,"all",0.25
"57","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","a57e8133deb4fc1a6cbeaac02d482d8f",-2.92537537590713,0.934778211249481,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Ambiguous_taxa","a57e8133deb4fc1a6cbeaac02d482d8f",1.785,1.807,0.3,"all",0.25
"58","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","1150ffee0aeccec6c81efe5c5fd8a2b4",-3.02629358762235,0.945724443440684,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","1150ffee0aeccec6c81efe5c5fd8a2b4",1.785,1.807,0.3,"all",0.25
"59","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","5ed8f8f3a98e669d81b30c56825e0870",1.60402743856163,1.73050940473519e-05,0.000389364616065418,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured Desulfococcus sp.","5ed8f8f3a98e669d81b30c56825e0870",1.785,1.807,0.3,"all",0.25
"60","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","02dd75f976cd05e6517f3d4da0a1a415",0.0860291370460598,0.524459007418802,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter","","02dd75f976cd05e6517f3d4da0a1a415",1.795,1.813,0.3,"all",0.25
"61","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","3d2961d34551d101a985e74adfc1e128",-2.75923008707174,0.871869585711636,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","Ambiguous_taxa","3d2961d34551d101a985e74adfc1e128",1.795,1.813,0.3,"all",0.25
"62","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","801efb14d6457f799fd2becee6d07b72",1.67455791191157,0.0306131980567064,0.250471620463961,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","","801efb14d6457f799fd2becee6d07b72",1.795,1.813,0.3,"all",0.25
"63","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","9e26dc7c6642e4bf724f8d376d56a973",-0.277481908913139,0.71054466266568,1,"Bacteria","Proteobacteria","Alphaproteobacteria","","","","","9e26dc7c6642e4bf724f8d376d56a973",1.795,1.813,0.3,"all",0.25
"64","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","748289d833e671b4848c77b9443c2034",1.02489202384746,0.183592042435358,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","","748289d833e671b4848c77b9443c2034",1.795,1.813,0.3,"all",0.25
"65","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","7e777c0f972309bbe9f7781b653b0662",0.263532987506932,0.497763844653774,1,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured sludge bacterium","uncultured sludge bacterium","7e777c0f972309bbe9f7781b653b0662",1.795,1.813,0.3,"all",0.25
"66","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","f1e34308d952529287ada31976faec95",1.53961745927653,0.137598364828346,0.798958247390399,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","OLB12","","f1e34308d952529287ada31976faec95",1.795,1.813,0.3,"all",0.25
"67","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","acc9603a819dc23a606ac6c1b9105b6d",2.52721166042503,5.78302904253567e-05,0.00104094522765642,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","","","acc9603a819dc23a606ac6c1b9105b6d",1.795,1.813,0.3,"all",0.25
"68","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","00feb692689d706370ba89503e9ae97e",-1.6907907221034,0.807094272850172,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","metagenome","00feb692689d706370ba89503e9ae97e",1.795,1.813,0.3,"all",0.25
"69","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","e657907312415da47ee5d5a4796a675a",-0.70196047912828,0.655875105103267,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium","e657907312415da47ee5d5a4796a675a",1.795,1.813,0.3,"all",0.25
"70","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","78c20e329a7b47d11c13171c92a1aad2",-3.65029149303697,0.943982708865183,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","","78c20e329a7b47d11c13171c92a1aad2",1.795,1.813,0.3,"all",0.25
"71","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","e739dae8872120bd9c58ff3f4afc28b3",-0.0381106034529314,0.561540161453972,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrionales bacterium RIFCSPHIGHO2_01_FULL_40_29","e739dae8872120bd9c58ff3f4afc28b3",1.795,1.813,0.3,"all",0.25
"72","(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45')","101ab1c0cf819a3e48e09b3356bb6f3d",-2.96309059315492,0.864615771840729,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","","","101ab1c0cf819a3e48e09b3356bb6f3d",1.795,1.813,0.3,"all",0.25
"73","(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45')","d2af52fc6f48ab4d05c96dad9527d8a2",-0.911506615292749,0.974115644213265,1,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","","","d2af52fc6f48ab4d05c96dad9527d8a2",1.768,1.785,0.3,"all",0.25
"74","(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45')","520c7e89d0c7c72e7d85eed29aaedb70",-0.769897593529856,0.970698896685883,1,"Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","520c7e89d0c7c72e7d85eed29aaedb70",1.768,1.785,0.3,"all",0.25
