"",".id","OTU","log2FoldChange","p","padj","Kingdom","Phyla","Class","Order","Family","Genus","Species","Strain","density_min","density_max","sparsity_threshold","sparsity_apply","l2fc_threshold"
"245","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","e416d0916760d2fc17b616e2ac3ad855",-10.5313325245102,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera","","e416d0916760d2fc17b616e2ac3ad855",1.768,1.785,0.15,"all",0.25
"246","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","1e104b993416995498346089f57fd3bf",-0.551266685741518,0.963283320239984,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus","","1e104b993416995498346089f57fd3bf",1.768,1.785,0.15,"all",0.25
"247","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","137dc661fa672b506fd805198510edf9",-8.47086211623968,0.999999999999523,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ampullimonas","Ambiguous_taxa","137dc661fa672b506fd805198510edf9",1.768,1.785,0.15,"all",0.25
"248","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","7a4067bb733ba1b9dccbe34f15d4662d",10.9240310210524,5.95654489481135e-15,6.33776376807927e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","7a4067bb733ba1b9dccbe34f15d4662d",1.768,1.785,0.15,"all",0.25
"249","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","8a37f09de6e1b34a1825a0fa7d7df873",11.7393432252679,5.73097121877153e-18,7.44089573137604e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","8a37f09de6e1b34a1825a0fa7d7df873",1.768,1.785,0.15,"all",0.25
"250","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","aee83626bf99f96165a5c90cc9511595",-4.40578677701673,0.882493097199875,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","aee83626bf99f96165a5c90cc9511595",1.768,1.785,0.15,"all",0.25
"251","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","c1d9eada909d2d5dbe078f25f1038508",2.07295355502346,3.49910805163717e-06,2.58545206037635e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium","","c1d9eada909d2d5dbe078f25f1038508",1.768,1.785,0.15,"all",0.25
"252","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","7ebbb1e6f79a2910951c191a4bf1df66",-8.07624514074452,0.999999999993116,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Methyloversatilis","","7ebbb1e6f79a2910951c191a4bf1df66",1.768,1.785,0.15,"all",0.25
"253","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","e657907312415da47ee5d5a4796a675a",-5.12625912612222,0.999691455986341,1,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium","e657907312415da47ee5d5a4796a675a",1.768,1.785,0.15,"all",0.25
"254","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","5c21f017407dbb74aea300b42e85dd30",-2.4738478307002,0.7542908579781,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","uncultured Verrucomicrobia bacterium","5c21f017407dbb74aea300b42e85dd30",1.768,1.785,0.15,"all",0.25
"255","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","98f53519513214e968c569829a1471bb",4.12586051243904,3.5961498843671e-07,2.733073912119e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","98f53519513214e968c569829a1471bb",1.775,1.795,0.15,"all",0.25
"256","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","740d9b2ea5713119fec5849936b9128b",0.252072376029983,0.498697540631195,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Ferrovibrio","Ambiguous_taxa","740d9b2ea5713119fec5849936b9128b",1.775,1.795,0.15,"all",0.25
"257","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","27af011f1ebcc0867bb168193e6a9d27",4.14037894506667,0.00356882733478945,0.0179114730387546,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","27af011f1ebcc0867bb168193e6a9d27",1.775,1.795,0.15,"all",0.25
"258","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","3fa2974b1f70109275811beb1ae321c9",-1.45615479836864,0.99825419797864,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudoxanthobacter","Ambiguous_taxa","3fa2974b1f70109275811beb1ae321c9",1.778,1.801,0.15,"all",0.25
"259","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","cf3381318906e1e08f58bca905636dc0",2.54834916060426,1.85138778147392e-13,1.75881839240023e-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","","cf3381318906e1e08f58bca905636dc0",1.778,1.801,0.15,"all",0.25
"260","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","a5e4fa1c4fdfceff6877d2ba21ae0b91",9.2839882338432,5.87439136687582e-18,7.44089573137604e-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","","a5e4fa1c4fdfceff6877d2ba21ae0b91",1.778,1.801,0.15,"all",0.25
"261","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","801efb14d6457f799fd2becee6d07b72",4.6261366624832,7.75728445864148e-17,8.97146811303754e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","","801efb14d6457f799fd2becee6d07b72",1.778,1.801,0.15,"all",0.25
"262","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","748289d833e671b4848c77b9443c2034",-6.87303084697549,0.999999998060661,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","","748289d833e671b4848c77b9443c2034",1.778,1.801,0.15,"all",0.25
"263","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d40d89b5dcf64f7918b4d54234b2f2d6",5.70763071968879,0.067955268313133,0.261972483641933,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured bacterium","d40d89b5dcf64f7918b4d54234b2f2d6",1.778,1.801,0.15,"all",0.25
"264","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","efbe1f58b1e2984ddc53a64f047d94ff",-5.18524917886475,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium","","efbe1f58b1e2984ddc53a64f047d94ff",1.778,1.801,0.15,"all",0.25
"265","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","9c54c522a386d5ed75686001dae803d9",-9.10639765543374,0.999999999999988,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","","","9c54c522a386d5ed75686001dae803d9",1.778,1.801,0.15,"all",0.25
"266","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d295b9a63b6148b9f4663819da1c914b",-10.6091933660337,1,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter","","d295b9a63b6148b9f4663819da1c914b",1.778,1.801,0.15,"all",0.25
"267","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","29b2870e522fa2d0b60ae25278a57c5b",-7.14715771475736,0.999999999643852,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","","","","29b2870e522fa2d0b60ae25278a57c5b",1.778,1.801,0.15,"all",0.25
"268","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","65a75a16ddf0882daec9e72eea3aa180",-5.04446174248485,0.999950115409107,1,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","","65a75a16ddf0882daec9e72eea3aa180",1.778,1.801,0.15,"all",0.25
"269","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","29f3083d2d8f993bec5a67e7af219321",-4.27962621066843,0.988008132476835,1,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","","29f3083d2d8f993bec5a67e7af219321",1.778,1.801,0.15,"all",0.25
"270","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","5ed8f8f3a98e669d81b30c56825e0870",7.82188906547248,2.27342617519049e-52,2.0157712086689e-50,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured Desulfococcus sp.","5ed8f8f3a98e669d81b30c56825e0870",1.778,1.801,0.15,"all",0.25
"271","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","d23dbaf26dbe6cf1224e2d377b9b326b",5.96270389588186,0.0821176895178126,0.295179802861326,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","","d23dbaf26dbe6cf1224e2d377b9b326b",1.785,1.807,0.15,"all",0.25
"272","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","84ea3564fd34c5377c4305b340f0c16f",-4.92394303031237,0.890407352898998,1,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III","","","84ea3564fd34c5377c4305b340f0c16f",1.785,1.807,0.15,"all",0.25
"273","(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45')","0ae5531a9802e71139c959faebdde10c",-4.35135691318756,0.999999927909841,1,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","","0ae5531a9802e71139c959faebdde10c",1.785,1.807,0.15,"all",0.25
